2020-09-16 16:36:29	guest	/http404/	Compile Error: 	Cannot redeclare ProcessWire\x() (previously declared in /Users/yb/github/pw_converters.git/tools/pw_list.php:20) (line 82 of /Users/yb/Sites/sh/site/templates/_func.php)
2020-09-17 15:57:59	guest	/http404/	Compile Error: 	require_once(): Failed opening required '/Users/yb/github/pw_converters.git/tools/Converter_sh.php' (include_path='..:.:/php/includes') (line 4 of /Users/yb/github/pw_converters.git/tools/pw_countries.php)
2020-09-18 16:35:08	yb	http://192.168.0.9/sh/ru-home/h_spot/	Error: 	Exception: Filename doesn't exist: /Users/yb/Sites/sh/site/templates/includes/ul-list-item4.php (in /Users/yb/Sites/sh/wire/core/TemplateFile.php line 135)  #0 /Users/yb/Sites/sh/wire/core/WireFileTools.php(942): ProcessWire\TemplateFile->setFilename('/Users/yb/Sites...') #1 /Users/yb/Sites/sh/site/templates/_func.php(267): ProcessWire\WireFileTools->render('/Users/yb/Sites...', Array) #2 /Users/yb/Sites/sh/site/templates/_func.php(195): ProcessWire\renderObjectListItem(Object(ProcessWire\Page), 'ul', 4) #3 /Users/yb/Sites/sh/site/templates/h_spot.php(30): ProcessWire\renderObjectList(Object(ProcessWire\PageArray), 3, false, '\xD0\x94\xD1\x80\xD1\x83\xD0\xB3\xD0\xB8\xD0\xB5 \xD0\xBA...', 4) #4 /Users/yb/Sites/sh/wire/core/TemplateFile.php(287): require('/Users/yb/Sites...') #5 /Users/yb/Sites/sh/wire/core/Wire.php(380): ProcessWire\TemplateFile->___render() #6 /Users/yb/Sites/sh/wire/core/WireHooks.php(823): ProcessWire\Wire->_callMethod('___render', Array) #7 /Users/yb/Sites/sh/wire/core/Wire.php(450): Proce
2021-07-04 16:26:08	guest	/http404/	Fatal Error: 	Uncaught ProcessWire\WireException: Unrecognized operator: | in /Users/yb/Sites/sh/wire/core/Selectors.php:410 Stack trace: #0 /Users/yb/Sites/sh/wire/core/Selectors.php(244): ProcessWire\Selectors->extractOperators('') #1 /Users/yb/Sites/sh/wire/core/Selectors.php(145): ProcessWire\Selectors->extractString('') #2 /Users/yb/Sites/sh/wire/core/Selectors.php(131): ProcessWire\Selectors->setSelectorString('template=h_pers...') #3 /Users/yb/Sites/sh/wire/core/PagesLoader.php(311): ProcessWire\Selectors->init('template=h_pers...') #4 /Users/yb/Sites/sh/wire/core/Pages.php(255): ProcessWire\PagesLoader->find('template=h_pers...', Array) #5 /Users/yb/Sites/sh/wire/core/Wire.php(397): ProcessWire\Pages->___find('template=h_pers...') #6 /Users/yb/Sites/sh/wire/core/WireHooks.php(823): ProcessWire\Wire->_callMethod('___find', Array) #7 /Users/yb/Sites/sh/wire/core/Wire.php(465): ProcessWire\WireHooks->runHooks(Object(ProcessWire\Pages), 'find', Array) #8 /Users/yb/Sites/sh/site/templates/tools/list.php(13): ProcessWire (line 410 of /Users/yb/Sites/sh/wire/core/Selectors.php)
2021-07-04 16:36:36	guest	/http404/	Fatal Error: 	Uncaught ProcessWire\WireException: Unrecognized operator: | in /Users/yb/Sites/sh/wire/core/Selectors.php:410 Stack trace: #0 /Users/yb/Sites/sh/wire/core/Selectors.php(244): ProcessWire\Selectors->extractOperators('') #1 /Users/yb/Sites/sh/wire/core/Selectors.php(145): ProcessWire\Selectors->extractString('') #2 /Users/yb/Sites/sh/wire/core/Selectors.php(131): ProcessWire\Selectors->setSelectorString('template=h_pers...') #3 /Users/yb/Sites/sh/wire/core/PagesLoader.php(311): ProcessWire\Selectors->init('template=h_pers...') #4 /Users/yb/Sites/sh/wire/core/Pages.php(255): ProcessWire\PagesLoader->find('template=h_pers...', Array) #5 /Users/yb/Sites/sh/wire/core/Wire.php(397): ProcessWire\Pages->___find('template=h_pers...') #6 /Users/yb/Sites/sh/wire/core/WireHooks.php(823): ProcessWire\Wire->_callMethod('___find', Array) #7 /Users/yb/Sites/sh/wire/core/Wire.php(465): ProcessWire\WireHooks->runHooks(Object(ProcessWire\Pages), 'find', Array) #8 /Users/yb/Sites/sh/site/templates/tools/list.php(14): ProcessWire (line 410 of /Users/yb/Sites/sh/wire/core/Selectors.php)
2021-07-04 16:36:47	guest	/http404/	Fatal Error: 	Uncaught ProcessWire\WireException: Unrecognized operator: | in /Users/yb/Sites/sh/wire/core/Selectors.php:410 Stack trace: #0 /Users/yb/Sites/sh/wire/core/Selectors.php(244): ProcessWire\Selectors->extractOperators('') #1 /Users/yb/Sites/sh/wire/core/Selectors.php(145): ProcessWire\Selectors->extractString('') #2 /Users/yb/Sites/sh/wire/core/Selectors.php(131): ProcessWire\Selectors->setSelectorString('template=h_pers...') #3 /Users/yb/Sites/sh/wire/core/PagesLoader.php(311): ProcessWire\Selectors->init('template=h_pers...') #4 /Users/yb/Sites/sh/wire/core/Pages.php(255): ProcessWire\PagesLoader->find('template=h_pers...', Array) #5 /Users/yb/Sites/sh/wire/core/Wire.php(397): ProcessWire\Pages->___find('template=h_pers...') #6 /Users/yb/Sites/sh/wire/core/WireHooks.php(823): ProcessWire\Wire->_callMethod('___find', Array) #7 /Users/yb/Sites/sh/wire/core/Wire.php(465): ProcessWire\WireHooks->runHooks(Object(ProcessWire\Pages), 'find', Array) #8 /Users/yb/Sites/sh/site/templates/tools/list.php(14): ProcessWire (line 410 of /Users/yb/Sites/sh/wire/core/Selectors.php)
2021-07-05 09:28:01	guest	/http404/	Fatal Error: 	Uncaught TypeError: Argument 1 passed to ProcessWire\setKeyValue() must be an instance of ProcessWire\Object, instance of ProcessWire\Page given, called in /Users/yb/Sites/sh/site/templates/tools/list.php on line 501 and defined in /Users/yb/Sites/sh/site/templates/tools/list.php:8 Stack trace: #0 /Users/yb/Sites/sh/site/templates/tools/list.php(501): ProcessWire\setKeyValue(Object(ProcessWire\Page), 'h_aw_person', Object(ProcessWire\Page), true) #1 {main}   thrown (line 8 of /Users/yb/Sites/sh/site/templates/tools/list.php)
2021-07-05 09:50:19	guest	/http404/	Fatal Error: 	Uncaught TypeError: Argument 1 passed to ProcessWire\setKeyValue() must be an instance of ProcessWire\Object, instance of ProcessWire\Page given, called in /Users/yb/Sites/sh/site/templates/tools/list.php on line 505 and defined in /Users/yb/Sites/sh/site/templates/tools/list.php:8 Stack trace: #0 /Users/yb/Sites/sh/site/templates/tools/list.php(505): ProcessWire\setKeyValue(Object(ProcessWire\Page), 'h_aw_person', Object(ProcessWire\Page), true) #1 {main}   thrown (line 8 of /Users/yb/Sites/sh/site/templates/tools/list.php)
2021-07-05 09:55:11	guest	/http404/	Fatal Error: 	Uncaught TypeError: Argument 1 passed to ProcessWire\setKeyValue() must be an instance of ProcessWire\Object, instance of ProcessWire\Page given, called in /Users/yb/Sites/sh/site/templates/tools/list.php on line 506 and defined in /Users/yb/Sites/sh/site/templates/tools/list.php:8 Stack trace: #0 /Users/yb/Sites/sh/site/templates/tools/list.php(506): ProcessWire\setKeyValue(Object(ProcessWire\Page), 'h_aw_person', Object(ProcessWire\Page), true) #1 {main}   thrown (line 8 of /Users/yb/Sites/sh/site/templates/tools/list.php)
2021-07-05 09:57:18	guest	/http404/	Fatal Error: 	Uncaught Error: Call to undefined function ProcessWire\pageName() in /Users/yb/Sites/sh/site/templates/tools/list.php:361 Stack trace: #0 /Users/yb/Sites/sh/site/templates/tools/list.php(493): ProcessWire\createPage(Array, Array, Array) #1 {main}   thrown (line 361 of /Users/yb/Sites/sh/site/templates/tools/list.php)
2021-07-05 10:00:06	guest	/http404/	Fatal Error: 	Uncaught Error: Class 'ProcessWire\b_posix' not found in /Users/yb/Sites/sh/site/templates/tools/list.php:381 Stack trace: #0 /Users/yb/Sites/sh/site/templates/tools/list.php(509): ProcessWire\createPage(Array, Array, Array) #1 {main}   thrown (line 381 of /Users/yb/Sites/sh/site/templates/tools/list.php)
2021-07-05 10:01:20	guest	/http404/	Fatal Error: 	Uncaught TypeError: Argument 1 passed to ProcessWire\setKeyValue() must be an instance of ProcessWire\Object, instance of ProcessWire\Page given, called in /Users/yb/Sites/sh/site/templates/tools/list.php on line 381 and defined in /Users/yb/Sites/sh/site/templates/tools/list.php:24 Stack trace: #0 /Users/yb/Sites/sh/site/templates/tools/list.php(381): ProcessWire\setKeyValue(Object(ProcessWire\Page), 'title', 'Avenue des acas...', false) #1 /Users/yb/Sites/sh/site/templates/tools/list.php(509): ProcessWire\createPage(Array, Array, Array) #2 {main}   thrown (line 24 of /Users/yb/Sites/sh/site/templates/tools/list.php)
2021-07-05 10:02:46	guest	/http404/	Fatal Error: 	Uncaught Error: Class 'ProcessWire\say' not found in /Users/yb/Sites/sh/site/templates/tools/list.php:266 Stack trace: #0 /Users/yb/Sites/sh/site/templates/tools/list.php(381): ProcessWire\setKeyValue(Object(ProcessWire\Page), 'title', 'Avenue des acas...', false) #1 /Users/yb/Sites/sh/site/templates/tools/list.php(509): ProcessWire\createPage(Array, Array, Array) #2 {main}   thrown (line 266 of /Users/yb/Sites/sh/site/templates/tools/list.php)
2021-07-05 10:03:20	guest	/http404/	Fatal Error: 	Uncaught Error: Class 'ProcessWire\say' not found in /Users/yb/Sites/sh/site/templates/tools/list.php:266 Stack trace: #0 /Users/yb/Sites/sh/site/templates/tools/list.php(381): ProcessWire\setKeyValue(Object(ProcessWire\Page), 'title', 'Avenue des acas...', false) #1 /Users/yb/Sites/sh/site/templates/tools/list.php(509): ProcessWire\createPage(Array, Array, Array) #2 {main}   thrown (line 266 of /Users/yb/Sites/sh/site/templates/tools/list.php)
2021-07-05 10:08:10	guest	/http404/	Fatal Error: 	Uncaught ProcessWire\WireException: Method Sanitizer::transliterate does not exist or is not callable in this context in /Users/yb/Sites/sh/wire/core/Wire.php:544 Stack trace: #0 /Users/yb/Sites/sh/wire/core/Sanitizer.php(5041): ProcessWire\Wire->___callUnknown('transliterate', Array) #1 /Users/yb/Sites/sh/wire/core/Wire.php(400): ProcessWire\Sanitizer->___callUnknown('transliterate', Array) #2 /Users/yb/Sites/sh/wire/core/WireHooks.php(823): ProcessWire\Wire->_callMethod('___callUnknown', Array) #3 /Users/yb/Sites/sh/wire/core/Wire.php(465): ProcessWire\WireHooks->runHooks(Object(ProcessWire\Sanitizer), 'callUnknown', Array) #4 /Users/yb/Sites/sh/wire/core/Wire.php(468): ProcessWire\Wire->__call('callUnknown', Array) #5 /Users/yb/github/pw_profile_united.git/site-united/classes/functions.php(1286): ProcessWire\Wire->__call('transliterate', Array) #6 /Users/yb/Sites/sh/site/templates/tools/list.php(379): ProcessWire\pageName('Avenue des acas...') #7 /Users/yb/Sites/sh/site/templates/tools/list.php(511): Proce (line 544 of /Users/yb/Sites/sh/wire/core/Wire.php)
2021-07-05 10:10:00	guest	/http404/	Fatal Error: 	Uncaught TypeError: Argument 1 passed to ProcessWire\setKeyValue() must be an instance of ProcessWire\Object, instance of ProcessWire\Page given, called in /Users/yb/Sites/sh/site/templates/tools/list.php on line 383 and defined in /Users/yb/github/pw_profile_united.git/site-united/classes/functions.php:860 Stack trace: #0 /Users/yb/Sites/sh/site/templates/tools/list.php(383): ProcessWire\setKeyValue(Object(ProcessWire\Page), 'title', 'Avenue des acas...', false) #1 /Users/yb/Sites/sh/site/templates/tools/list.php(511): ProcessWire\createPage(Array, Array, Array) #2 {main}   thrown (line 860 of /Users/yb/github/pw_profile_united.git/site-united/classes/functions.php)
